season,host_country,host_city,stadium_name,match_date,match_type,innings_number,bowling_position,player_name,player_team,opposition_team,balls_bowled,maidens,runs_conceded,dots,fours_conceded,sixes_conceded,wides,noballs,economy_rate,wickets_taken,total_wickets_taken_by_team,match_winning_team,note
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,25-10-2020,44th Match,1,1,DL Chahar,Chennai Super Kings,Royal Challengers Bengaluru,24,0,31,9,3,1,0,0,7.75,2,6,Chennai Super Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,2,5,CJ Jordan,Punjab Kings,Sunrisers Hyderabad,24,0,17,12,1,0,2,0,4.25,3,10,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,2,4,Ravi Bishnoi,Punjab Kings,Sunrisers Hyderabad,24,0,13,14,1,0,0,0,3.25,1,10,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,2,3,M Ashwin,Punjab Kings,Sunrisers Hyderabad,24,0,27,12,5,0,0,0,6.75,1,10,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,2,2,Arshdeep Singh,Punjab Kings,Sunrisers Hyderabad,23,0,23,9,1,1,1,0,6.0,3,10,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,2,1,Mohammed Shami,Punjab Kings,Sunrisers Hyderabad,24,0,34,11,4,1,1,0,8.5,1,10,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,1,5,T Natarajan,Sunrisers Hyderabad,Punjab Kings,24,0,23,10,1,0,2,0,5.75,0,7,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,1,4,Rashid Khan,Sunrisers Hyderabad,Punjab Kings,24,0,14,15,0,1,0,0,3.5,2,7,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,1,3,JO Holder,Sunrisers Hyderabad,Punjab Kings,24,0,27,6,2,0,2,0,6.75,2,7,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,1,2,KK Ahmed,Sunrisers Hyderabad,Punjab Kings,24,0,31,7,3,0,0,0,7.75,0,7,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,24-10-2020,43rd Match,1,1,Sandeep Sharma,Sunrisers Hyderabad,Punjab Kings,24,0,29,10,1,1,1,0,7.25,2,7,Punjab Kings,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,6,CV Varun,Kolkata Knight Riders,Delhi Capitals,24,0,20,9,1,0,1,0,5.0,5,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,5,SP Narine,Kolkata Knight Riders,Delhi Capitals,24,0,37,4,0,2,1,0,9.25,0,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,4,LH Ferguson,Kolkata Knight Riders,Delhi Capitals,24,0,30,8,4,0,0,0,7.5,1,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,3,KL Nagarkoti,Kolkata Knight Riders,Delhi Capitals,12,0,11,7,2,0,0,0,5.5,0,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,2,M Prasidh Krishna,Kolkata Knight Riders,Delhi Capitals,12,0,19,4,1,1,1,2,9.5,0,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,2,1,PJ Cummins,Kolkata Knight Riders,Delhi Capitals,24,0,17,16,3,0,0,0,4.25,3,9,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,6,R Ashwin,Delhi Capitals,Kolkata Knight Riders,18,0,45,2,4,3,0,0,15.0,0,6,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,5,MP Stoinis,Delhi Capitals,Kolkata Knight Riders,24,0,41,9,6,1,2,0,10.25,2,6,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,4,AR Patel,Delhi Capitals,Kolkata Knight Riders,6,0,7,3,1,0,0,0,7.0,0,6,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,3,K Rabada,Delhi Capitals,Kolkata Knight Riders,24,0,33,10,3,1,2,0,8.25,2,6,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,2,A Nortje,Delhi Capitals,Kolkata Knight Riders,24,0,27,9,4,0,0,0,6.75,2,6,Kolkata Knight Riders,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",24-10-2020,42nd Match,1,1,TU Deshpande,Delhi Capitals,Kolkata Knight Riders,24,0,40,10,6,1,1,0,10.0,0,6,Kolkata Knight Riders,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,2,5,RA Jadeja,Chennai Super Kings,Mumbai Indians,6,0,15,1,0,2,0,0,15.0,0,0,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,2,4,SN Thakur,Chennai Super Kings,Mumbai Indians,14,0,26,4,2,2,0,0,11.14,0,0,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,2,3,Imran Tahir,Chennai Super Kings,Mumbai Indians,18,0,22,6,0,2,0,0,7.33,0,0,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,2,2,JR Hazlewood,Chennai Super Kings,Mumbai Indians,12,0,17,7,4,0,0,0,8.5,0,0,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,2,1,DL Chahar,Chennai Super Kings,Mumbai Indians,24,0,34,11,5,1,0,0,8.5,0,0,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,6,KA Pollard,Mumbai Indians,Chennai Super Kings,6,0,4,2,0,0,0,0,4.0,0,9,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,5,NM Coulter-Nile,Mumbai Indians,Chennai Super Kings,24,0,25,14,1,1,3,0,6.25,1,9,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,4,RD Chahar,Mumbai Indians,Chennai Super Kings,24,0,22,13,0,2,0,0,5.5,2,9,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,3,KH Pandya,Mumbai Indians,Chennai Super Kings,18,0,16,8,1,0,1,0,5.33,0,9,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,2,JJ Bumrah,Mumbai Indians,Chennai Super Kings,24,0,25,13,4,0,0,0,6.25,2,9,Mumbai Indians,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,23-10-2020,41st Match,1,1,TA Boult,Mumbai Indians,Chennai Super Kings,24,1,18,17,3,0,1,0,4.5,4,9,Mumbai Indians,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,6,R Tewatia,Rajasthan Royals,Sunrisers Hyderabad,24,0,25,6,0,1,0,0,6.25,0,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,5,S Gopal,Rajasthan Royals,Sunrisers Hyderabad,24,0,32,7,3,1,0,0,8.0,0,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,4,BA Stokes,Rajasthan Royals,Sunrisers Hyderabad,12,0,24,5,0,3,1,0,12.0,0,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,3,Kartik Tyagi,Rajasthan Royals,Sunrisers Hyderabad,19,0,42,7,4,3,2,0,13.26,0,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,2,AS Rajpoot,Rajasthan Royals,Sunrisers Hyderabad,6,0,11,4,1,1,1,0,11.0,0,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,2,1,JC Archer,Rajasthan Royals,Sunrisers Hyderabad,24,0,21,16,4,0,1,0,5.25,2,2,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,6,S Nadeem,Sunrisers Hyderabad,Rajasthan Royals,6,0,9,0,1,0,0,0,9.0,0,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,5,Rashid Khan,Sunrisers Hyderabad,Rajasthan Royals,24,0,20,9,0,0,0,0,5.0,1,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,4,T Natarajan,Sunrisers Hyderabad,Rajasthan Royals,24,0,46,5,4,2,1,0,11.5,0,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,3,V Shankar,Sunrisers Hyderabad,Rajasthan Royals,18,0,15,8,1,0,0,0,5.0,1,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,2,JO Holder,Sunrisers Hyderabad,Rajasthan Royals,24,0,33,11,3,1,2,0,8.25,3,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,22-10-2020,40th Match,1,1,Sandeep Sharma,Sunrisers Hyderabad,Rajasthan Royals,24,0,31,8,3,1,0,0,7.75,0,6,Sunrisers Hyderabad,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,2,4,LH Ferguson,Kolkata Knight Riders,Royal Challengers Bengaluru,24,0,17,14,2,0,1,0,4.25,1,2,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,2,3,CV Varun,Kolkata Knight Riders,Royal Challengers Bengaluru,24,0,28,11,5,0,0,0,7.0,0,2,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,2,2,M Prasidh Krishna,Kolkata Knight Riders,Royal Challengers Bengaluru,15,0,20,5,2,0,1,0,8.0,0,2,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,2,1,PJ Cummins,Kolkata Knight Riders,Royal Challengers Bengaluru,18,0,18,9,2,0,1,0,6.0,0,2,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,6,Washington Sundar,Royal Challengers Bengaluru,Kolkata Knight Riders,24,1,14,14,1,0,0,0,3.5,1,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,5,YS Chahal,Royal Challengers Bengaluru,Kolkata Knight Riders,24,0,15,13,1,0,0,0,3.75,2,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,4,I Udana,Royal Challengers Bengaluru,Kolkata Knight Riders,6,0,6,3,1,0,0,0,6.0,0,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,3,NA Saini,Royal Challengers Bengaluru,Kolkata Knight Riders,18,0,23,11,2,2,0,0,7.66,1,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,2,Mohammed Siraj,Royal Challengers Bengaluru,Kolkata Knight Riders,24,2,8,16,0,0,0,0,2.0,3,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",21-10-2020,39th Match,1,1,CH Morris,Royal Challengers Bengaluru,Kolkata Knight Riders,24,1,16,15,1,0,1,0,4.0,0,8,Royal Challengers Bengaluru,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,6,MP Stoinis,Delhi Capitals,Punjab Kings,6,0,14,2,1,1,1,0,14.0,0,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,5,R Ashwin,Delhi Capitals,Punjab Kings,24,0,27,9,2,0,1,0,6.75,1,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,4,TU Deshpande,Delhi Capitals,Punjab Kings,12,0,41,2,5,3,1,0,20.5,0,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,3,AR Patel,Delhi Capitals,Punjab Kings,24,0,27,8,2,1,0,0,6.75,1,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,2,K Rabada,Delhi Capitals,Punjab Kings,24,0,27,9,3,0,1,0,6.75,2,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,2,1,DR Sams,Delhi Capitals,Punjab Kings,24,0,30,10,1,2,1,1,7.5,0,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,6,Ravi Bishnoi,Punjab Kings,Delhi Capitals,18,0,24,5,2,1,0,0,8.0,0,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,5,M Ashwin,Punjab Kings,Delhi Capitals,24,0,33,5,2,1,1,0,8.25,1,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,4,JDS Neesham,Punjab Kings,Delhi Capitals,12,0,17,4,1,1,0,0,8.5,1,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,3,Arshdeep Singh,Punjab Kings,Delhi Capitals,18,0,30,4,3,1,0,0,10.0,0,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,2,Mohammed Shami,Punjab Kings,Delhi Capitals,24,0,28,12,4,0,2,0,7.0,2,5,Punjab Kings,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,20-10-2020,38th Match,1,1,GJ Maxwell,Punjab Kings,Delhi Capitals,24,0,31,5,2,1,0,0,7.75,1,5,Punjab Kings,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,6,PP Chawla,Chennai Super Kings,Rajasthan Royals,18,0,32,5,4,1,0,0,10.66,0,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,5,SM Curran,Chennai Super Kings,Rajasthan Royals,6,0,6,2,0,0,0,0,6.0,0,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,4,SN Thakur,Chennai Super Kings,Rajasthan Royals,24,0,34,8,3,1,1,0,8.5,0,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,3,RA Jadeja,Chennai Super Kings,Rajasthan Royals,9,0,11,2,1,0,0,0,7.33,0,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,2,JR Hazlewood,Chennai Super Kings,Rajasthan Royals,24,0,19,14,2,0,0,0,4.75,1,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,2,1,DL Chahar,Chennai Super Kings,Rajasthan Royals,24,1,18,17,2,0,0,0,4.5,2,3,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,6,R Tewatia,Rajasthan Royals,Chennai Super Kings,24,0,18,11,0,0,0,1,4.5,1,5,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,5,S Gopal,Rajasthan Royals,Chennai Super Kings,24,0,14,12,0,0,0,0,3.5,1,5,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,4,BA Stokes,Rajasthan Royals,Chennai Super Kings,18,0,27,4,2,1,0,0,9.0,0,5,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,3,Kartik Tyagi,Rajasthan Royals,Chennai Super Kings,24,0,35,11,7,0,1,0,8.75,1,5,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,2,AS Rajpoot,Rajasthan Royals,Chennai Super Kings,6,0,8,2,1,0,0,0,8.0,0,5,Rajasthan Royals,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",19-10-2020,37th Match,1,1,JC Archer,Rajasthan Royals,Chennai Super Kings,24,0,20,11,2,0,0,0,5.0,1,5,Rajasthan Royals,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,6,RD Chahar,Mumbai Indians,Punjab Kings,24,0,33,9,2,2,0,0,8.25,2,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,5,KA Pollard,Mumbai Indians,Punjab Kings,12,0,26,3,1,2,2,0,13.0,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,4,NM Coulter-Nile,Mumbai Indians,Punjab Kings,24,0,33,9,3,1,0,0,8.25,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,3,JJ Bumrah,Mumbai Indians,Punjab Kings,24,0,24,12,1,1,1,0,6.0,3,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,2,KH Pandya,Mumbai Indians,Punjab Kings,12,0,12,5,1,0,0,0,6.0,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,2,1,TA Boult,Mumbai Indians,Punjab Kings,24,0,48,6,6,2,1,0,12.0,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,7,Ravi Bishnoi,Punjab Kings,Mumbai Indians,12,0,12,5,0,1,0,0,6.0,1,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,6,DJ Hooda,Punjab Kings,Mumbai Indians,6,0,9,2,0,1,0,0,9.0,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,5,M Ashwin,Punjab Kings,Mumbai Indians,18,0,28,7,4,1,0,0,9.33,0,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,4,CJ Jordan,Punjab Kings,Mumbai Indians,18,0,32,6,1,3,0,0,10.66,1,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,3,Arshdeep Singh,Punjab Kings,Mumbai Indians,18,0,35,8,3,3,1,0,11.66,2,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,2,Mohammed Shami,Punjab Kings,Mumbai Indians,24,0,30,12,4,0,0,0,7.5,2,6,Tied,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,18-10-2020,36th Match,1,1,GJ Maxwell,Punjab Kings,Mumbai Indians,24,0,24,9,3,0,0,0,6.0,0,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,6,Kuldeep Yadav,Kolkata Knight Riders,Sunrisers Hyderabad,18,0,18,5,0,0,1,0,6.0,0,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,5,LH Ferguson,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,15,13,0,0,0,0,3.75,3,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,4,AD Russell,Kolkata Knight Riders,Sunrisers Hyderabad,12,0,29,3,6,0,0,1,14.5,0,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,3,CV Varun,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,32,7,4,0,0,0,8.0,1,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,2,Shivam Mavi,Kolkata Knight Riders,Sunrisers Hyderabad,18,0,34,6,5,1,1,0,11.33,1,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,2,1,PJ Cummins,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,28,13,3,1,0,0,7.0,1,6,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,1,5,Rashid Khan,Sunrisers Hyderabad,Kolkata Knight Riders,24,0,28,9,2,1,0,0,7.0,1,5,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,1,4,V Shankar,Sunrisers Hyderabad,Kolkata Knight Riders,24,0,20,13,3,0,0,0,5.0,1,5,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,1,3,T Natarajan,Sunrisers Hyderabad,Kolkata Knight Riders,24,0,40,9,4,2,0,1,10.0,2,5,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,1,2,Basil Thampi,Sunrisers Hyderabad,Kolkata Knight Riders,24,0,46,5,6,1,0,0,11.5,1,5,Tied,
2020,United Arab Emirates,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",18-10-2020,35th Match,1,1,Sandeep Sharma,Sunrisers Hyderabad,Kolkata Knight Riders,24,0,27,6,1,1,0,0,6.75,0,5,Tied,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,6,DJ Bravo,Chennai Super Kings,Delhi Capitals,18,0,23,4,2,0,1,0,7.66,1,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,5,KV Sharma,Chennai Super Kings,Delhi Capitals,18,0,34,3,4,1,0,0,11.33,0,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,4,RA Jadeja,Chennai Super Kings,Delhi Capitals,11,0,35,0,2,3,1,0,19.09,0,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,3,SN Thakur,Chennai Super Kings,Delhi Capitals,24,0,39,5,3,2,0,0,9.75,1,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,2,SM Curran,Chennai Super Kings,Delhi Capitals,24,0,35,10,5,1,1,0,8.75,1,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,2,1,DL Chahar,Chennai Super Kings,Delhi Capitals,24,1,18,10,1,0,0,0,4.5,2,5,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,6,MP Stoinis,Delhi Capitals,Chennai Super Kings,6,0,10,1,0,1,0,0,10.0,0,4,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,5,R Ashwin,Delhi Capitals,Chennai Super Kings,18,0,30,5,3,1,0,0,10.0,0,4,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,4,A Nortje,Delhi Capitals,Chennai Super Kings,24,0,44,10,3,4,0,0,11.0,2,4,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,3,AR Patel,Delhi Capitals,Chennai Super Kings,24,0,23,5,1,0,0,0,5.75,0,4,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,2,K Rabada,Delhi Capitals,Chennai Super Kings,24,1,33,12,3,2,1,1,8.25,1,4,Delhi Capitals,
2020,United Arab Emirates,Sharjah,Sharjah Cricket Stadium,17-10-2020,34th Match,1,1,TU Deshpande,Delhi Capitals,Chennai Super Kings,24,0,39,9,3,2,2,0,9.75,1,4,Delhi Capitals,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,17-10-2020,33rd Match,2,5,R Tewatia,Rajasthan Royals,Royal Challengers Bengaluru,24,0,30,8,0,1,5,1,7.5,1,3,Royal Challengers Bengaluru,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,17-10-2020,33rd Match,2,4,JD Unadkat,Rajasthan Royals,Royal Challengers Bengaluru,24,0,46,8,2,4,1,0,11.5,0,3,Royal Challengers Bengaluru,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,17-10-2020,33rd Match,2,3,Kartik Tyagi,Rajasthan Royals,Royal Challengers Bengaluru,24,0,32,8,3,0,3,0,8.0,1,3,Royal Challengers Bengaluru,
2020,United Arab Emirates,Dubai,Dubai International Cricket Stadium,17-10-2020,33rd Match,2,2,S Gopal,Rajasthan Royals,Royal Challengers Bengaluru,24,0,32,5,0,1,1,0,8.0,1,3,Royal Challengers Bengaluru,
